Name	Family	Origin	Length
ISBlma9	IS66	Blastopirellula marina	2606
ISBlo12	IS607	Bifidobacterium longum	2003
ISBlo15	IS200/IS605	Bifidobacterium longum	1593
ISBmu21	IS6	Burkholderia multivorans	836
ISBmu30	IS66	Burkholderia multivorans	2344
ISBmu8	IS630	Burkholderia multivorans	1165
ISBrsp3	IS630	Bradyrhizobium sp.	1492
ISBrsp5	IS66	Bradyrhizobium sp.	1541
ISBrsp6	IS66	Bradyrhizobium sp.	3112
ISBs2	IS630	Bacillus stearothermophilus	1133
ISBsph1	IS200/IS605	Bacillus sphaericus	736
ISBsph2	IS200/IS605	Bacillus sphaericus	738
ISBst12	IS66	Bacillus stearothermophilus	1612
ISBth14	IS200/IS605	Bacillus thuringiensis	1664
ISBth15	IS200/IS605	Bacillus thuringiensis	1490
ISBth16	IS200/IS605	Bacillus thuringiensis	1821
ISBth17	IS200/IS605	Bacillus thuringiensis	1395
ISBth20	IS6	Bacillus thuringiensis	808
ISBth6	IS6	Bacillus thuringiensis	864
ISBthe5	IS66	Bacteroides thetaiotaomicron	2537
ISBthe6	IS66	Bacteroides thetaiotaomicron	2544
ISBvu3	IS66	Bacteroides vulgatus	2576
ISBvu4	IS66	Bacteroides vulgatus	2371
ISBwe2	IS6	Bacillus weihenstephanensis	863
ISBwe3	IS6	Bacillus weihenstephanensis	843
ISC1048	IS630	Sulfolobus solfataricus	1044
ISC1078	IS630	Sulfolobus solfataricus	1086
ISC1316	IS200/IS605	Sulfolobus solfataricus	1317
ISC1395	IS630	Sulfolobus solfataricus	1392
ISC1904	IS607	Sulfolobus solfataricus	1903
ISC1913	IS607	Sulfolobus solfataricus	1913
ISC1926	IS607	Sulfolobus sp.	1925
ISC735	IS6	Sulfolobus sp.	735
ISC774	IS6	Sulfolobus solfataricus	778
ISCaa10	IS200/IS605	Candidatus Amoebophilus	523
ISCaa16	IS6	Candidatus Amoebophilus	837
ISCaje1	IS607	Campylobacter sp.	1515
ISCaje3	IS607	Campylobacter sp.	1653
ISCARN1	IS607	Metagenomic data	2232
ISCARN10	IS200/IS605	Metagenomic data	660
ISCARN102	IS630	Metagenomic data	1216
ISCARN104	IS66	Metagenomic data	2483
ISCARN106	IS630	Metagenomic data	1148
ISCARN108	IS66	Metagenomic data	2423
ISCARN12	IS200/IS605	Metagenomic data	1515
ISCARN15	IS66	Metagenomic data	2427
ISCARN21	IS630	Metagenomic data	1249
ISCARN22	IS66	Metagenomic data	2674
ISCARN25	IS630	Metagenomic data	1114
ISCARN31	IS630	Metagenomic data	1099
ISCARN39	IS630	Metagenomic data	1106
ISCARN41	IS630	Metagenomic data	1113
ISCARN44	IS630	Metagenomic data	1115
ISCARN48	IS66	Metagenomic data	2581
ISCARN56	IS607	Metagenomic data	1894
ISCARN6	IS200/IS605	Metagenomic data	1856
ISCARN69	IS630	Metagenomic data	1153
ISCARN72	IS630	Metagenomic data	1111
ISCARN87	IS630	Metagenomic data	1142
ISCbe1	IS607	Caldicellulosiruptor bescii	2231
ISCbo1	IS6	Clostridium botulinum	1307
ISCbo10	IS607	Clostridium botulinum	2272
ISCbo6	IS607	Clostridium	1981
ISCbo8	IS200/IS605	Clostridium	1404
ISCbo9	IS607	Clostridium botulinum	1617
ISCbt1	IS200/IS605	Clostridium botulinum	2209
ISCbt2	IS200/IS605	Clostridium botulinum	2223
ISCbt3	IS607	Clostridium botulinum	1986
ISCbt4	IS607	Clostridium botulinum	2554
ISCca2	IS6	Candidatus Cardinium	834
ISCca8	IS6	Candidatus Cardinium	836
ISCce5	IS66	Clostridium cellulolyticum	2496
ISCco1	IS200/IS605	Campylobacter coli	1871
ISCco5	IS607	Campylobacter coli	2051
ISCco7	IS607	Campylobacter coli	2010
ISCde1	IS66	Candidatus Desulforudis	2422
ISCef5	IS6	Corynebacterium efficiens	845
ISCfe1	IS607	Campylobacter fetus	2030
ISCfr14	IS66	Citrobacter freundii	2442
ISCfr27	IS630	Citrobacter freundii	1096
ISCgl2	IS6	Corynebacterium glutamicum	843
ISCgl3	IS6	Corynebacterium glutamicum	846
ISChh1	IS607	Campylobacter hyointestinalis	2060
ISChy9	IS200/IS605	Carboxydothermus hydrogenoformans	2059
ISCku5	IS66	Candidatus Kuenenia	1900
ISCku6	IS66	Candidatus Kuenenia	2571
ISCku7	IS66	Candidatus Kuenenia	2368
ISClte2	IS200/IS605	Clostridium tetani	1690
ISClte3	IS6	Clostridium tetani	1274
ISCpe2	IS200/IS605	Clostridium perfringens	1832
ISCpe4	IS200/IS605	Clostridium perfringens	1655
ISCpe7	IS6	Clostridium perfringens	1274
ISCph1	IS630	Chlorobium phaeobacteroides	1216
ISCph4	IS66	Chlorobium phaeobacteroides	2385
ISCro1	IS66	Citrobacter rodentium	2699
ISCsa5	IS200/IS605	Caldicellulosiruptor saccharolyticus	1775
ISCsc1	IS66	Clostridium scindens	2744
ISCth10	IS200/IS605	Clostridium thermocellum	732
ISCth11	IS66	Clostridium thermocellum	2530
ISCwa4	IS66	Crocosphaera watsonii	1870
ISCysp12	IS66	Cyanothece sp.	1613
ISCysp13	IS200/IS605	Cyanothece sp.	1836
ISCysp14	IS200/IS605	Cyanothece sp.	1822
ISCysp3	IS66	Cyanothece sp.	1522
ISCysp4	IS66	Cyanothece sp.	1585
ISDds8	IS630	Deinococcus deserti	986
ISDeal1	IS66	Dethiobacter alkaliphilus	2525
ISDge10	IS200/IS605	Deinococcus geothermalis	1757
ISDge13	IS6	Deinococcus geothermalis	806
ISDge15	IS6	Deinococcus geothermalis	747
ISDge17	IS630	Deinococcus geothermalis	1071
ISDge18	IS200/IS605	Deinococcus geothermalis	1388
ISDge19	IS200/IS605	Deinococcus geothermalis	1471
ISDge4	IS66	Deinococcus geothermalis	1453
ISDha13	IS200/IS605	Desulfitobacterium hafniense	745
ISDka1	IS607	Desulfurococcus kamchatkensis	1999
ISDka2	IS200/IS605	Desulfurococcus kamchatkensis	1889
ISDpr4	IS66	delta proteobacterium	2431
ISDra2	IS200/IS605	Deinococcus radiodurans	1737
ISDra3	IS630	Deinococcus radiodurans	1065
ISDra4	IS630	Deinococcus radiodurans	1048
ISDra6	IS630	Deinococcus radiodurans	1072
ISDra8	IS66	Deinococcus radiodurans	1452
ISDra9	IS200/IS605	Deinococcus radiodurans	580
ISDsp3	IS6	Dehalococcoides sp.	1456
ISEas1	IS6	Enterobacter asburiae	811
ISEbi1	IS66	Eubacterium biforme	2558
ISEc22	IS66	Escherichia coli	2454
ISEc23	IS66	Escherichia coli	2532
ISEc33	IS630	Escherichia coli	1153
ISEc40	IS630	Escherichia coli	1097
ISEc41	IS200/IS605	Escherichia coli	1841
ISEc42	IS200/IS605	Escherichia coli	1291
ISEc43	IS66	Escherichia coli	2541
ISEc44	IS200/IS605	Escherichia coli	1879
ISEc46	IS200/IS605	Escherichia coli	1763
ISEc47	IS66	Escherichia coli	2541
ISEc49	IS66	Escherichia coli	2766
ISEc59	IS6	Escherichia coli	891
ISEc78	IS66	Escherichia coli	2437
ISEc8	IS66	Escherichia coli	2442
ISEc83	IS66	Escherichia coli	2709
ISEch5	IS200/IS605	Dickeya dadantii	711
ISEcl6	IS66	Enterobacter cloacae	2498
ISEcret5	IS630	Endozoicomonas endosymbiont	1149
ISEfa18	IS66	Enterococcus faecium	2345
ISEfa4	IS200/IS605	Enterococcus faecium	1896
ISEha1	IS200/IS605	Ethanoligenens harbinense	598
ISEhe1	IS630	Erwinia herbicola	1157
ISEnfa1	IS6	Enterococcus faecium	800
ISEnfa200	IS200/IS605	Enterococcus faecium	787
ISEsp1	IS66	Enterobacter sp.	2494
ISFac11	IS200/IS605	Ferroplasma acidarmanus	1514
ISFac4	IS200/IS605	Ferroplasma acidarmanus	1482
ISFal2	IS6	Frankia alni	826
ISFop1	IS630	Francisella opportunistica	1133
ISFpe1	IS66	Fulvimarina pelagi	2489
ISFsp10	IS66	Frankia sp.	1713
ISFsp11	IS66	Frankia sp.	1836
ISFsp4	IS200/IS605	Frankia sp.	1784
ISFtu1	IS630	Francisella tularensis	1208
ISGdi4	IS630	Gluconacetobacter diazotrophicus	1176
ISGdi5	IS630	Gluconacetobacter diazotrophicus	1166
ISGdi6	IS630	Gluconacetobacter diazotrophicus	1051
ISGka4	IS66	Geobacillus kaustophilus	1635
ISGka5	IS66	Geobacillus kaustophilus	1610
ISGob1	IS66	Gemmata obscuriglobus	1575
ISGob2	IS66	Gemmata obscuriglobus	1486
ISGob3	IS66	Gemmata obscuriglobus	1597
ISGob4	IS66	Gemmata obscuriglobus	1576
ISGst1	IS66	Geobacillus stearothermophilus	1613
ISH1-8	IS200/IS605	Halobacterium salinarum	1887
ISH10	IS66	Halobacterium sp.	1584
ISH10B	IS66	Halobacterium sp.	1629
ISH12	IS200/IS605	Halobacterium sp.	1895
ISH14	IS6	Haloarcula marismortui	696
ISH15	IS6	Haloarcula marismortui	697
ISH16	IS630	Haloarcula marismortui	1148
ISH17	IS6	Haloarcula marismortui	745
ISH22	IS200/IS605	Halobacterium sp.	1691
ISH29	IS6	Halobacterium sp.	697
ISH34	IS200/IS605	Halobacterium salinarum	1853
ISH35	IS200/IS605	Halobacterium salinarum	1836
ISH36	IS200/IS605	Halobacterium salinarum	1978
ISH39	IS200/IS605	Halobacterium salinarum	1477
ISHaar1	IS200/IS605	Halorubrum arcis	1590
ISHaca1	IS200/IS605	Haloarcula californiae	1964
ISHade1	IS200/IS605	Haloferax denitrificans	1528
ISHaha7	IS200/IS605	Halobacillus halophilus	1367
ISHaha8	IS200/IS605	Halobacillus halophilus	1367
ISHaha9	IS200/IS605	Halobacillus halophilus	1417
ISHahl1	IS200/IS605	Halorhodospira halochloris	1813
ISHahy6	IS6	Halanaerobium hydrogeniformans	1713
ISHal1	IS200/IS605	Haloferax alexandrinus	1846
ISHal2	IS200/IS605	Haloferax alexandrinus	1447
ISHala3	IS200/IS605	Halobiforma lacisalsi	1468
ISHalh1	IS200/IS605	Halorubrum halophilum	1470
ISHall1	IS200/IS605	Halostagnicola larsenii	1866
ISHalo1	IS200/IS605	Haloferax larsenii	1671
ISHalp1	IS200/IS605	Halosarcina pallida	1448
ISHals1	IS200/IS605	Haloferax sp.	1520
ISHalsp1	IS200/IS605	Halorubrum sp.	1584
ISHam1	IS630	Haloarcula amylolytica	1139
ISHam2	IS200/IS605	Haloarcula amylolytica	1580
ISHam3	IS200/IS605	Haloarcula amylolytica	1551
ISHamu1	IS200/IS605	Haloferax mucosum	1475
ISHarch1	IS200/IS605	Halophilic archaeon	1384
ISHarch10	IS200/IS605	Halophilic archaeon	1430
ISHarch11	IS200/IS605	Halophilic archaeon	1594
ISHarch12	IS6	Halophilic archaeon	698
ISHarch13	IS6	Halophilic archaeon	698
ISHarch14	IS6	Halophilic archaeon	698
ISHarch15	IS200/IS605	Halophilic archaeon	1988
ISHarch16	IS200/IS605	Halophilic archaeon	1419
ISHarch17	IS200/IS605	Halophilic archaeon	1585
ISHarch18	IS200/IS605	Halophilic archaeon	1608
ISHarch19	IS200/IS605	Halophilic archaeon	1624
ISHarch2	IS200/IS605	Halophilic archaeon	1604
ISHarch20	IS200/IS605	Halophilic archaeon	1533
ISHarch3	IS200/IS605	Halophilic archaeon	1819
ISHarch4	IS6	Halophilic archaeon	743
ISHarch8	IS200/IS605	Halophilic archaeon	1435
ISHarch9	IS200/IS605	Halophilic archaeon	1429
ISHaru1	IS200/IS605	Halobellus rufus	1488
ISHaru2	IS200/IS605	Halobellus rufus	1536
ISHaru3	IS200/IS605	Halobellus rufus	1478
ISHas1	IS200/IS605	Halonotius sp.	1955
ISHasa1	IS200/IS605	Halorubrum saccharovorum	1432
ISHasp1	IS200/IS605	Halobacterium sp.	1601
ISHasp2	IS200/IS605	Halobacterium sp.	1671
ISHbo1	IS6	Halogeometricum borinquense	745
ISHbo10	IS200/IS605	Halogeometricum borinquense	1543
ISHbo2	IS200/IS605	Halogeometricum borinquense	1671
ISHbo3	IS200/IS605	Halogeometricum borinquense	1471
ISHbo4	IS200/IS605	Halogeometricum borinquense	1835
ISHbo5	IS200/IS605	Halogeometricum borinquense	2038
ISHbo6	IS200/IS605	Halogeometricum borinquense	1456
ISHbo7	IS200/IS605	Halogeometricum borinquense	1432
ISHbo8	IS200/IS605	Halogeometricum borinquense	1655
ISHbo9	IS200/IS605	Halogeometricum borinquense	1344
ISHca1	IS200/IS605	Halorubrum californiensis	1549
ISHco2	IS6	Halanaerobium congolense	1727
ISHde1	IS630	Candidatus Hamiltonella	906
ISHel1	IS200/IS605	Haloferax elongans	1563
ISHel2	IS200/IS605	Haloferax elongans	1975
ISHez1	IS200/IS605	Halorubrum ezzemoulense	1579
ISHez2	IS200/IS605	Halorubrum ezzemoulense	1621
ISHez3	IS200/IS605	Halorubrum ezzemoulense	1955
ISHgi1	IS200/IS605	Haloferax gibbonsii	1870
ISHgi10	IS200/IS605	Haloferax gibbonsii	1485
ISHgi11	IS200/IS605	Haloferax gibbonsii	1425
ISHgi12	IS200/IS605	Haloferax gibbonsii	1417
ISHgi13	IS200/IS605	Haloferax gibbonsii	1440
ISHgi14	IS200/IS605	Haloferax gibbonsii	1395
ISHgi15	IS200/IS605	Haloferax gibbonsii	1866
ISHgi16	IS6	Haloferax gibbonsii	729
ISHgi2	IS200/IS605	Haloferax gibbonsii	1474
ISHgi3	IS200/IS605	Haloferax gibbonsii	1427
ISHgi6	IS607	Haloferax gibbonsii	2425
ISHgi7	IS200/IS605	Haloferax gibbonsii	1886
ISHgi8	IS200/IS605	Haloferax gibbonsii	1673
ISHhi1	IS630	Haloarcula hispanica	1066
ISHhu1	IS200/IS605	Halobacterium hubeiense	1835
ISHhu10	IS200/IS605	Halobacterium hubeiense	1386
ISHhu11	IS200/IS605	Halobacterium hubeiense	1622
ISHhu12	IS200/IS605	Halobacterium hubeiense	1364
ISHhu13	IS200/IS605	Halobacterium hubeiense	1374
ISHhu2	IS200/IS605	Halobacterium hubeiense	1846
ISHhu3	IS200/IS605	Halobacterium hubeiense	1686
ISHhu4	IS200/IS605	Halobacterium hubeiense	1401
ISHhu5	IS200/IS605	Halobacterium hubeiense	1400
ISHhu6	IS200/IS605	Halobacterium hubeiense	1564
ISHhu7	IS200/IS605	Halobacterium hubeiense	1477
ISHhu8	IS200/IS605	Halobacterium hubeiense	1420
ISHhu9	IS200/IS605	Halobacterium hubeiense	1441
ISHje2	IS200/IS605	Halalkalicoccus jeotgali	1837
ISHko1	IS200/IS605	Halorubrum kocurii	1389
ISHko2	IS200/IS605	Halorubrum kocurii	1393
ISHko3	IS200/IS605	Halorubrum kocurii	1862
ISHko4	IS200/IS605	Halorubrum kocurii	1517
ISHla13	IS6	Halorubrum lacusprofundi	745
ISHla14	IS200/IS605	Halorubrum lacusprofundi	1545
ISHla15	IS200/IS605	Halorubrum lacusprofundi	1835
ISHla16	IS200/IS605	Halorubrum lacusprofundi	1836
ISHla17	IS200/IS605	Halorubrum lacusprofundi	1885
ISHla18	IS200/IS605	Halorubrum lacusprofundi	1495
ISHla19	IS200/IS605	Halorubrum lacusprofundi	1851
ISHla20	IS200/IS605	Halorubrum lacusprofundi	1529
ISHla21	IS200/IS605	Halorubrum lacusprofundi	1835
ISHla22	IS200/IS605	Halorubrum lacusprofundi	1515
ISHli10	IS630	Halohasta litchfieldiae	1059
ISHli11	IS200/IS605	Halohasta litchfieldiae	1832
ISHli12	IS200/IS605	Halohasta litchfieldiae	1388
ISHli13	IS200/IS605	Halohasta litchfieldiae	1586
ISHli14	IS200/IS605	Halohasta litchfieldiae	1650
ISHli3	IS200/IS605	Halohasta litchfieldiae	1522
ISHli4	IS200/IS605	Halohasta litchfieldiae	1425
ISHli8	IS6	Halohasta litchfieldiae	745
ISHli9	IS6	Halohasta litchfieldiae	742
ISHlsp1	IS200/IS605	Halopiger sp.	1852
ISHma12	IS200/IS605	Haloarcula marismortui	1835
ISHma14	IS200/IS605	Haloarcula marismortui	1705
ISHma15	IS200/IS605	Haloarcula marismortui	1702
ISHma16	IS200/IS605	Haloarcula marismortui	1526
ISHma17	IS200/IS605	Haloarcula marismortui	2009
ISHma2	IS630	Haloarcula marismortui	1153
ISHma7	IS200/IS605	Haloarcula marismortui	2008
ISHme1	IS6	Haloferax mediterranei	740
ISHme3	IS200/IS605	Haloferax mediterranei	1530
ISHmu2	IS6	Halomicrobium mukohataei	697
ISHmu3	IS200/IS605	Halomicrobium mukohataei	2029
ISHmu4	IS200/IS605	Halomicrobium mukohataei	1616
ISHmu5	IS200/IS605	Halomicrobium mukohataei	1847
ISHmu6	IS200/IS605	Halomicrobium mukohataei	1889
ISHmu7	IS200/IS605	Halomicrobium mukohataei	1455
ISHmu8	IS200/IS605	Halomicrobium mukohataei	1508
ISHmu9	IS6	Halomicrobium mukohataei	697
ISHna1	IS200/IS605	Haloplanus natans	1456
ISHne6	IS6	Hyphomonas neptunium	777
ISHp608	IS200/IS605	Helicobacter pylori	1833
ISHpr1	IS200/IS605	Haloferax prahovense	1561
ISHru1	IS200/IS605	Halovivax ruber	1527
ISHru2	IS200/IS605	Halovivax ruber	1942
ISHsal10	IS630	Halobacterium salinarum	1055
ISHsal11	IS630	Halobacterium salinarum	1055
ISHsal12	IS200/IS605	Halobacterium salinarum	1414
ISHsal13	IS200/IS605	Halobacterium salinarum	1701
ISHsal14	IS200/IS605	Halobacterium salinarum	1502
ISHsal16	IS630	Halobacterium salinarum	1153
ISHsal5	IS200/IS605	Halobacterium salinarum	1687
ISHsal7	IS66	Halobacterium salinarum	1546
ISHsal9	IS630	Halobacterium salinarum	1056
ISHsi2	IS200/IS605	Haloarcula sinaiiensis	1833
ISHsp2	IS630	Halomonas sp.	1078
ISHsr1	IS200/IS605	Halogranum salarium	1452
ISHti1	IS200/IS605	Halorhabdus tiamatea	2131
ISHti10	IS200/IS605	Halorhabdus tiamatea	1387
ISHti11	IS200/IS605	Halorhabdus tiamatea	1521
ISHti2	IS200/IS605	Halorhabdus tiamatea	1616
ISHti3	IS200/IS605	Halorhabdus tiamatea	1400
ISHti6	IS630	Halorhabdus tiamatea	1154
ISHti9	IS200/IS605	Halorhabdus tiamatea	1587
ISHtu2	IS6	Haloterrigena turkmenica	743
ISHtu3	IS200/IS605	Haloterrigena turkmenica	1471
ISHtu4	IS200/IS605	Haloterrigena turkmenica	1479
ISHtu5	IS200/IS605	Haloterrigena turkmenica	1435
ISHtu6	IS200/IS605	Haloterrigena turkmenica	1516
ISHut2	IS200/IS605	Halorhabdus utahensis	1666
ISHut3	IS200/IS605	Halorhabdus utahensis	1448
ISHvo16	IS630	Haloferax volcanii	1055
ISHvo17	IS200/IS605	Haloferax volcanii	1508
ISHvo18	IS200/IS605	Haloferax volcanii	1892
ISHvo19	IS200/IS605	Haloferax volcanii	1435
ISHvo23	IS200/IS605	Haloferax volcanii	1493
ISHvo24	IS200/IS605	Haloferax volcanii	1462
ISHvo8	IS630	Haloferax volcanii	1150
ISHwa10	IS66	Haloquadratum walsbyi	1598
ISHwa11	IS66	Haloquadratum walsbyi	1579
ISHwa16	IS630	Haloquadratum walsbyi	1066
ISHwa17	IS200/IS605	Haloquadratum walsbyi	2033
ISHwa18	IS200/IS605	Haloquadratum walsbyi	1449
ISHwa19	IS200/IS605	Haloquadratum walsbyi	1482
ISHwa21	IS200/IS605	Haloquadratum walsbyi	1590
ISHwa22	IS200/IS605	Haloquadratum walsbyi	1541
ISHwa23	IS200/IS605	Haloquadratum walsbyi	1496
ISHwa24	IS200/IS605	Haloquadratum walsbyi	1500
ISHwa25	IS200/IS605	Haloquadratum walsbyi	1350
ISHwa26	IS200/IS605	Haloquadratum walsbyi	1570
ISHwa27	IS200/IS605	Haloquadratum walsbyi	1488
ISHwa28	IS200/IS605	Haloquadratum walsbyi	1482
ISHwa29	IS200/IS605	Haloquadratum walsbyi	1670
ISHwa31	IS200/IS605	Haloquadratum walsbyi	1535
ISHwa32	IS200/IS605	Haloquadratum walsbyi	1473
ISHwa33	IS200/IS605	Haloquadratum walsbyi	1396
ISHwa34	IS200/IS605	Haloquadratum walsbyi	1470
ISHwa7	IS630	Haloquadratum walsbyi	1142
ISHxa1	IS200/IS605	Halopiger xanaduensis	1457
ISKox1	IS66	Klebsiella oxytoca	2526
ISKpn15	IS66	Klebsiella pneumonia	1534
ISKpn24	IS66	Klebsiella pneumoniae	2454
ISKpn33	IS66	Klebsiella pneumoniae	2526
ISKpn41	IS200/IS605	Klebsiella pneumoniae	1426
ISKpn49	IS66	Klebsiella Pneumoniae	2438
ISKpn50	IS66	Klebsiella pneumoniae	2455
ISLbp6	IS630	Leptospira borgpetersenii	1077
ISLgar4	IS6	Lactococcus garvieae	809
ISLhe60	IS607	Lactobacillus helveticus	2293
ISLhe65	IS200/IS605	Lactobacillus helveticus	1421
ISLhe66	IS66	Lactobacillus helveticus	2262
ISLhe9	IS607	Lactobacillus helveticus	2607
ISLjo5	IS200/IS605	Lactobacillus johnsonii	2101
ISLmo3	IS6	Listeria monocytogenes	807
ISLmo4	IS6	Listeria monocytogenes	812
ISMac13	IS630	Methanosarcina acetivorans	1284
ISMac17	IS630	Methanosarcina acetivorans	1170
ISMac18	IS630	Methanosarcina acetivorans	1200
ISMac24	IS66	Methanosarcina acetivorans	1534
ISMac7	IS200/IS605	Methanosarcina acetivorans	1706
ISMac8	IS66	Methanosarcina acetivorans	1603
ISMae11	IS200/IS605	Microcystis aeruginosa	1467
ISMae13	IS200/IS605	Microcystis aeruginosa	1427
ISMae14	IS200/IS605	Microcystis aeruginosa	1366
ISMae15	IS200/IS605	Microcystis aeruginosa	1635
ISMae16	IS200/IS605	Microcystis aeruginosa	1409
ISMae17	IS607	Microcystis aeruginosa	1921
ISMae20	IS607	Microcystis sp.	1896
ISMae21	IS630	Microcystis aeruginosa	950
ISMae22	IS630	Microcystis aeruginosa	1138
ISMae23	IS630	Microcystis aeruginosa	1230
ISMae24	IS630	Microcystis aeruginosa	1084
ISMae25	IS630	Microcystis aeruginosa	1246
ISMae26	IS630	Microcystis aeruginosa	1030
ISMae27	IS630	Microcystis aeruginosa	1140
ISMae29	IS630	Microcystis aeruginosa	1220
ISMae41	IS200/IS605	Microcystis aeruginosa	1321
ISMasp4	IS66	Magnetococcus sp.	1969
ISMasp5	IS66	Magnetococcus sp.	1967
ISMba10	IS630	Methanosarcina barkeri	1095
ISMba16	IS200/IS605	Methanosarcina barkeri	722
ISMba17	IS200/IS605	Methanosarcina barkeri	1705
ISMba18	IS200/IS605	Methanosarcina barkeri	622
ISMbu12	IS66	Methanococcoides burtonii	1633
ISMbu5	IS66	Methanococcoides burtonii	1696
ISMco2	IS200/IS605	Methanosaeta concilii	589
ISMdi1	IS630	Methylobacterium dichloromethanicum	1058
ISMdi15	IS200/IS605	Methylobacterium extorquens	1344
ISMdi20	IS630	Methylobacterium dichloromethanicum	1056
ISMex18	IS630	Methylobacterium extorquens	1167
ISMex20	IS200/IS605	Methylobacterium extorquens	407
ISMex21	IS630	Methylobacterium extorquens	1040
ISMex23	IS200/IS605	Methylobacterium extorquens	1390
ISMex25	IS6	Methylobacterium extorquens	887
ISMex30	IS630	Methylobacterium extorquens	1047
ISMex34	IS200/IS605	Methylobacterium extorquens	658
ISMex41	IS630	Methylobacterium extorquens	1054
ISMex43	IS200/IS605	Methylobacterium extorquens	1250
ISMex44	IS200/IS605	Methylobacterium extorquens	1270
ISMex45	IS200/IS605	Methylobacterium extorquens	1270
ISMhu3	IS66	Methanospirillum hungatei	1727
ISMja1	IS6	Methanocaldococcus jannaschii	703
ISMma10	IS630	Methanosarcina mazei	1171
ISMma13	IS66	Methanosarcina mazei	1534
ISMma14	IS66	Methanosarcina mazei	1529
ISMma15	IS66	Methanosarcina mazei	1560
ISMma17	IS630	Methanosarcina mazei	1075
ISMma19	IS200/IS605	Methanosarcina mazei	1708
ISMma21	IS200/IS605	Methanosarcina mazei	720
ISMma22	IS200/IS605	Methanosarcina mazei	1658
ISMma6	IS630	Methanosarcina mazei	1093
ISMma8	IS630	Methanosarcina mazei	1176
ISMma9	IS630	Methanosarcina mazei	1200
ISMmu1	IS200/IS605	Mitsuokella multacida	2023
ISMno11	IS630	Methylobacterium nodulans	1058
ISMno13	IS66	Methylobacterium nodulans	2459
ISMno19	IS630	Methylobacterium nodulans	1138
ISMno2	IS66	Methylobacterium nodulans	1419
ISMno21	IS630	Methylobacterium nodulans	1162
ISMno27	IS6	Methylobacterium nodulans	893
ISMno28	IS6	Methylobacterium nodulans	892
ISMno3	IS66	Methylobacterium nodulans	1364
ISMno34	IS6	Methylobacterium nodulans	889
ISMno35	IS6	Methylobacterium nodulans	894
ISMno36	IS6	Methylobacterium nodulans	888
ISMno37	IS6	Methylobacterium nodulans	889
ISMno4	IS66	Methylobacterium nodulans	1385
ISMno6	IS6	Methylobacterium nodulans	816
ISMpo1	IS6	Methylobacterium populi	888
ISMrsp4	IS66	Marinobacter sp.	1725
ISMrsp5	IS66	Marinobacter sp.	1738
ISMsm2	IS630	Mycobacterium smegmatis	1126
ISMsm5	IS630	Mycobacterium smegmatis	1103
ISMth1	IS630	Methanosaeta thermophila	1190
ISMtsp1	IS6	Methylobacterium sp.	893
ISMtsp2	IS6	Methylobacterium sp.	894
ISMxa3	IS66	Myxococcus xanthus	1926
ISNagr11	IS200/IS605	Natronobacterium gregoryi	1732
ISNagr2	IS630	Natronobacterium gregoryi	1067
ISNagr3	IS6	Natronobacterium gregoryi	697
ISNagr8	IS630	Natronobacterium gregoryi	1152
ISNamo10	IS6	Natronomonas moolapensis	697
ISNamo11	IS6	Natronomonas moolapensis	698
ISNamo12	IS6	Natronomonas moolapensis	697
ISNamo13	IS6	Natronomonas moolapensis	745
ISNamo14	IS630	Natronomonas moolapensis	1067
ISNamo15	IS630	Natronomonas moolapensis	1066
ISNamo16	IS630	Natronomonas moolapensis	1058
ISNamo17	IS200/IS605	Natronomonas moolapensis	1836
ISNamo18	IS200/IS605	Natronomonas moolapensis	1885
ISNamo19	IS200/IS605	Natronomonas moolapensis	1901
ISNamo20	IS200/IS605	Natronomonas moolapensis	1536
ISNamo21	IS200/IS605	Natronomonas moolapensis	1736
ISNamo22	IS200/IS605	Natronomonas moolapensis	1706
ISNamo23	IS200/IS605	Natronomonas moolapensis	1557
ISNamo24	IS200/IS605	Natronomonas moolapensis	1424
ISNamo25	IS200/IS605	Natronomonas moolapensis	1529
ISNamo26	IS200/IS605	Natronomonas moolapensis	1689
ISNamo3	IS66	Natronomonas moolapensis	1546
ISNamo7	IS6	Natronomonas moolapensis	697
ISNamo8	IS6	Natronomonas moolapensis	696
ISNamo9	IS6	Natronomonas moolapensis	696
ISNaoc1	IS200/IS605	Natronococcus occultus	1465
ISNaoc2	IS200/IS605	Natronococcus occultus	1458
ISNaoc3	IS200/IS605	Natronococcus occultus	1633
ISNaoc4	IS200/IS605	Natronococcus occultus	1568
ISNaoc5	IS200/IS605	Natronococcus occultus	1487
ISNaoc6	IS200/IS605	Natronococcus occultus	1474
ISNaoc7	IS200/IS605	Natronococcus occultus	1388
ISNaoc8	IS200/IS605	Natronococcus occultus	1584
ISNaoc9	IS6	Natronococcus occultus	745
ISNarch1	IS200/IS605	Natrialbaceae archaeon	1675
ISNch1	IS200/IS605	Natrialba chahannaoensis	1636
ISNhu1	IS200/IS605	Natrialba hulunbeirensis	1902
ISNhu2	IS200/IS605	Natrialba hulunbeirensis	1433
ISNhu3	IS200/IS605	Natrialba hulunbeirensis	1473
ISNhu4	IS200/IS605	Natrialba hulunbeirensis	1474
ISNin1	IS200/IS605	Natronolimnobius innermongolicus	1902
ISNisp6	IS66	Nitrobacter sp.	2489
ISNje1	IS200/IS605	Natronococcus jeotgali	1597
ISNma11	IS200/IS605	Natrialba magadii	1483
